,id,created_at,user,text,language,lat,lng,user location,user utc offset,user time zone,Parsed,lemmas
7323,'398908285090156545',1383913321.0,fhiengmm245,@TgGuingona From this sequence between Senator Cayetano and Napoles...The senator asked that if Napoles is not involve in this PDAF scam...,en,,,,,,@TgGuingona From this sequence between Senator Cayetano and Napoles...The senator asked that if Napoles is not involve in this PDAF scam...,"['sequence', 'senator', 'cayetano', 'napoles', 'senator', 'ask', 'napoles', 'involve', 'pdaf', 'scam']"
7324,'398908328975147008',1383913331.0,jmrimperial,"""@ABSCBNNews: Cayetano: Napoles should be jailed 20 years for lying http://t.co/pxmNtZ7tpd"" Damn right!",en,,,"Bocaue, Bulacan, Philippines",28800.0,Singapore,"""@ABSCBNNews: Cayetano: Napoles should be jailed 20 years for lying http://t.co/pxmNtZ7tpd"" Damn right!","['cayetano', 'napole', 'jail', 'year', 'lie', 'http://t.co/pxmntz7tpd', 'damn', 'right']"
7325,'398908487305936896',1383913369.0,GoRapplers,Napoles: I pity senators; Luy: Shes lying - http://t.co/Px3XheI6Ij via @rapplerdotcom http://t.co/E721ZNTDzz,en,,,Philippines,28800.0,Hong Kong,Napoles: I pity senators; Luy: Shes lying - http://t.co/Px3XheI6Ij via @rapplerdotcom http://t.co/E721ZNTDzz,"['napole', 'pity', 'senator', 'luy', 'lie', 'http://t.co/px3xhei6ij', 'http://t.co/e721zntdzz']"
7326,'398908698807898112',1383913419.0,PRANGKIS,"Napoles lied, says Alan Cayetano | http://t.co/aG8U7dE96U Mobile http://t.co/CkpsgGZD28 via @sharethis",en,,,"Metro Manila, ",28800.0,Beijing,"Napoles lied, says Alan Cayetano | http://t.co/aG8U7dE96U Mobile http://t.co/CkpsgGZD28 via @sharethis","['napoles', 'lie', 'say', 'alan', 'cayetano', 'http://t.co/ag8u7de96u', 'mobile', 'http://t.co/ckpsggzd28']"
7327,'398909911880318976',1383913709.0,ClickTheNews,#NewsBreak Stonewall Napoles: Cayetano and Revilla react to alleged scammer's testimony http://t.co/dovXMszoFH #GMANews,en,,,Philippines,-28800.0,Pacific Time (US & Canada),#NewsBreak Stonewall Napoles: Cayetano and Revilla react to alleged scammer's testimony http://t.co/dovXMszoFH #GMANews,"['newsbreak', 'stonewall', 'napoles', 'cayetano', 'revilla', 'react', 'allege', 'scammer', 'testimony', 'http://t.co/dovxmszofh', 'gmanews']"
7328,'398909944021254144',1383913716.0,PRANGKIS,"kung ayaw magsalita, ifiring squad na! aanhin nyo p yan #napoles",tl,,,"Metro Manila, ",28800.0,Beijing,"kung ayaw magsalita, ifiring squad na! aanhin nyo p yan #napoles","['kung', 'ayaw', 'magsalita', 'ifir', 'squad', 'aanhin', 'nyo', 'yan', 'napole']"
7329,'398910125382971392',1383913759.0,QRaulRojas,@PubliQR presente en los mejores lugares de la #condesa #roma #delvalle y #napoles  #QR #revista SMART PEOPLE http://t.co/BlP7M6taFh,es,,,MEX-USA,,,@PubliQR presente en los mejores lugares de la #condesa #roma #delvalle y #napoles  #QR #revista SMART PEOPLE http://t.co/BlP7M6taFh,"['presente', 'los', 'mejores', 'lugares', 'condesa', 'roma', 'delvalle', 'napole', 'revista', 'smart', 'people', 'http://t.co/blp7m6tafh']"
7330,'398910505684725760',1383913850.0,gma_news,Breaking News: Stonewall Napoles: Cayetano and Revilla react to alleged scammer's testimony http://t.co/F911DlTvwq,en,,,Philippines,28800.0,Singapore,Breaking News: Stonewall Napoles: Cayetano and Revilla react to alleged scammer's testimony http://t.co/F911DlTvwq,"['break', 'news', 'stonewall', 'napoles', 'cayetano', 'revilla', 'react', 'allege', 'scammer', 'testimony', 'http://t.co/f911dltvwq']"
7331,'398910509719642112',1383913851.0,gmanewstvbrk,Stonewall Napoles: Cayetano and Revilla react to alleged scammer's testimony: 'Di ko po alam and I invoke m... http://t.co/xY6e0tmmdI,en,,,Philippines,28800.0,Taipei,Stonewall Napoles: Cayetano and Revilla react to alleged scammer's testimony: 'Di ko po alam and I invoke m... http://t.co/xY6e0tmmdI,"['stonewall', 'napole', 'cayetano', 'revilla', 'react', 'allege', 'scammer', 'testimony', 'alam', 'invoke', 'http://t.co/xy6e0tmmdi']"
7332,'398910811579490304',1383913923.0,PorkBarrelNews,Legarda: Ive given up my pork since 2014 http://t.co/L41ayTGyBq #porkbarrel #pdaf #dap,en,,,,,,Legarda: Ive given up my pork since 2014 http://t.co/L41ayTGyBq #porkbarrel #pdaf #dap,"['legarda', 'have', 'give', 'pork', 'http://t.co/l41aytgybq', 'porkbarrel', 'pdaf', 'dap']"
7333,'398910905259274240',1383913945.0,fhiengmm245,nahilo ako kay napoles,tl,,,,,,nahilo ako kay napoles,"['nahilo', 'ako', 'kay', 'napole']"
7334,'398911418201690112',1383914068.0,fhiengmm245,"@TgGuingona So,why Napoles stated that these three Senators carried out their names maliciously in this PDAF SCAM..",en,,,,,,"@TgGuingona So,why Napoles stated that these three Senators carried out their names maliciously in this PDAF SCAM..","['napoles', 'state', 'senators', 'carry', 'name', 'maliciously', 'pdaf', 'scam']"
7335,'398911918565388288',1383914187.0,carmelasepsia,@ABSCBNNews: Bong's lawyer: Senate violated Napoles' right http://t.co/9hMXOaWR90 the funny story ive ever heard...:),en,,,,-28800.0,Pacific Time (US & Canada),@ABSCBNNews: Bong's lawyer: Senate violated Napoles' right http://t.co/9hMXOaWR90 the funny story ive ever heard...:),"['bong', 'lawyer', 'senate', 'violate', 'napoles', 'right', 'http://t.co/9hmxoawr90', 'funny', 'story', 'have', 'hear']"
7336,'398911944008024065',1383914193.0,glaadyysjaadee,"""@senmiriam: To #Napoles: You cannot keep on invoking your right against self-incrimination since you took an oath to tell the truth.""",en,,,Philippines,,,"""@senmiriam: To #Napoles: You cannot keep on invoking your right against self-incrimination since you took an oath to tell the truth.""","['napole', 'invoke', 'right', 'self', 'incrimination', 'take', 'oath', 'tell', 'truth']"
7337,'398912265807618049',1383914270.0,heytirulipa,"Meu niver  hoje, porm vou comemorar amanh na Pizzaria D' Napoles com a familia ;)",pt,,,gidy ,3600.0,Paris,"Meu niver  hoje, porm vou comemorar amanh na Pizzaria D' Napoles com a familia ;)","['meu', 'niver', 'hoje', 'porm', 'vou', 'comemorar', 'amanh', 'pizzaria', 'napoles', 'com', 'familia']"
7338,'398912416852873217',1383914306.0,MonicaGil07,"Alguien queee me invite a su casa el domingo para ver el napoles, no pido mucho",es,,,"madrid, getafe norte.",7200.0,Athens,"Alguien queee me invite a su casa el domingo para ver el napoles, no pido mucho","['alguien', 'queee', 'invite', 'casa', 'domingo', 'para', 'ver', 'napole', 'pido', 'mucho']"
7339,'398913031595245568',1383914452.0,hyunjae_sky,"I remembered the day I watched the news about Napoles  @24_Oras  ""Hindi ko po alam"" GRRRR! I HATE IT SO MUCH!",en,,,,-39600.0,International Date Line West,"I remembered the day I watched the news about Napoles  @24_Oras  ""Hindi ko po alam"" GRRRR! I HATE IT SO MUCH!","['remember', 'day', 'watch', 'news', 'napoles', 'hindi', 'alam', 'grrrr', 'hate']"
7340,'398913463327535104',1383914555.0,07_maezie,Omg ka feeler ba sa mnga TAO oie! Masking di siya ang pasabot bah! Si NAPOLES DAI!! YEWERD!,tl,,,,,,Omg ka feeler ba sa mnga TAO oie! Masking di siya ang pasabot bah! Si NAPOLES DAI!! YEWERD!,"['omg', 'feeler', 'mnga', 'tao', 'oie', 'mask', 'siya', 'ang', 'pasabot', 'bah', 'napoles', 'dai', 'yewerd']"
7341,'398913642994757632',1383914598.0,PeteTongLaw,@MichelleRempel sounds like pork barrel politics and govt picking winners and losers.,en,,,Toronto,-18000.0,Quito,@MichelleRempel sounds like pork barrel politics and govt picking winners and losers.,"['sound', 'like', 'pork', 'barrel', 'politic', 'govt', 'pick', 'winner', 'loser']"
7342,'398913836318609410',1383914644.0,edrianerss,Sen. Miriam: Tao Ka ba?--Napoles: Di ko po alam,tl,,,"Bulacan,Philippines",-28800.0,Pacific Time (US & Canada),Sen. Miriam: Tao Ka ba?--Napoles: Di ko po alam,"['sen.', 'miriam', 'tao', 'napole', 'alam']"
7343,'398913917994299392',1383914664.0,gma_news,Nation: Stonewall Napoles: Cayetano and Revilla react to alleged scammer's testimony http://t.co/F911DlTvwq,en,,,Philippines,28800.0,Singapore,Nation: Stonewall Napoles: Cayetano and Revilla react to alleged scammer's testimony http://t.co/F911DlTvwq,"['nation', 'stonewall', 'napoles', 'cayetano', 'revilla', 'react', 'allege', 'scammer', 'testimony', 'http://t.co/f911dltvwq']"
7344,'398914308358144000',1383914757.0,mileymilesss,@PINOY_QUOTES: Kapatid ng magnanakaw ang sinungaling. Kaya wag na kayo magtaka kung hindi aamin si Napoles.,tl,,,   ,28800.0,Beijing,@PINOY_QUOTES: Kapatid ng magnanakaw ang sinungaling. Kaya wag na kayo magtaka kung hindi aamin si Napoles.,"['kapatid', 'magnanakaw', 'ang', 'sinungaling', 'kaya', 'wag', 'kayo', 'magtaka', 'kung', 'hindi', 'aamin', 'napoles']"
7345,'398914419356233731',1383914783.0,aiko_ri,What does the fox say? #Napoles: di ko po alam!,en,,,,,,What does the fox say? #Napoles: di ko po alam!,"['fox', 'napoles', 'alam']"
7346,'398914658049867776',1383914840.0,sheylafh,Animate a participar en el sorteo CAMISETA HIGUIAN NAPOLES XL http://t.co/9SU0Q8yyqW,es,,,Sstago,,,Animate a participar en el sorteo CAMISETA HIGUIAN NAPOLES XL http://t.co/9SU0Q8yyqW,"['animate', 'participar', 'sorteo', 'camiseta', 'higuian', 'napoles', 'http://t.co/9su0q8yyqw']"
7347,'398914667105366016',1383914842.0,cocoruiz70,Hoy pasamos x napoles http://t.co/LurLIrizUh,es,,,,,,Hoy pasamos x napoles http://t.co/LurLIrizUh,"['hoy', 'pasamos', 'napol', 'http://t.co/lurlirizuh']"
7348,'398914764262211587',1383914865.0,Dope_Oracle,Stonewall Napoles: Cayetano and Revilla react to alleged scammer's testimony: 'Di ko po alam and I invoke m... http://t.co/gkDtx1LwYi,en,,,Everywhere In This Universe,3600.0,Amsterdam,Stonewall Napoles: Cayetano and Revilla react to alleged scammer's testimony: 'Di ko po alam and I invoke m... http://t.co/gkDtx1LwYi,"['stonewall', 'napole', 'cayetano', 'revilla', 'react', 'allege', 'scammer', 'testimony', 'alam', 'invoke', 'http://t.co/gkdtx1lwyi']"
7349,'398914762710335488',1383914865.0,WillordCapulong,@XboxSupport Stonewall Napoles: Cayetano and Revilla react to alleged scammer's testimony,en,,,youtube.com/WhirledTeacups,28800.0,Taipei,@XboxSupport Stonewall Napoles: Cayetano and Revilla react to alleged scammer's testimony,"['stonewall', 'napole', 'cayetano', 'revilla', 'react', 'allege', 'scammer', 'testimony']"
7350,'398914774898970625',1383914868.0,AllNews_PH,[GMA News] Stonewall Napoles: Cayetano and Revilla react to alleged scammer's testimony: 'Di ko po alam and ... http://t.co/IuJ8tFPjGA,tl,,,Manila,28800.0,Beijing,[GMA News] Stonewall Napoles: Cayetano and Revilla react to alleged scammer's testimony: 'Di ko po alam and ... http://t.co/IuJ8tFPjGA,"['gma', 'news', 'stonewall', 'napoles', 'cayetano', 'revilla', 'react', 'allege', 'scammer', 'testimony', 'alam', 'http://t.co/iuj8tfpjga']"
7351,'398915226109620224',1383914976.0,cocoruiz70,Otra foto de napoles fanas de maradona http://t.co/JXhdSpUBbD,es,,,,,,Otra foto de napoles fanas de maradona http://t.co/JXhdSpUBbD,"['otra', 'foto', 'napoles', 'fanas', 'maradona', 'http://t.co/jxhdspubbd']"
7352,'398915514644176898',1383915044.0,nelcortez,Pray for Napoles to steal Typhoon Yolanda,en,,,,-18000.0,Quito,Pray for Napoles to steal Typhoon Yolanda,"['pray', 'napole', 'steal', 'typhoon', 'yolanda']"
7353,'398916049195659265',1383915172.0,lolsuave,Stonewall Napoles: Cayetano and Revilla react to alleged scammer's testimony http://t.co/GBPMk7hxYy via @gmanews..,en,,,Sta Cruz Manila,-28800.0,Pacific Time (US & Canada),Stonewall Napoles: Cayetano and Revilla react to alleged scammer's testimony http://t.co/GBPMk7hxYy via @gmanews..,"['stonewall', 'napole', 'cayetano', 'revilla', 'react', 'allege', 'scammer', 'testimony', 'http://t.co/gbpmk7hxyy']"
7354,'398916221564768256',1383915213.0,shaichaiii,@nelcortez: Pray for Napoles to steal Typhoon Yolanda lol,en,,,Philippines,28800.0,Beijing,@nelcortez: Pray for Napoles to steal Typhoon Yolanda lol,"['pray', 'napole', 'steal', 'typhoon', 'yolanda', 'lol']"
7355,'398916782062178304',1383915347.0,MarybelleMB,Read between the motha effin lines!!! I'm getting heated by this CNN statement #YolandaPH #porkbarrel #napoles  http://t.co/vWk8krGQZX,en,,,Outside the Box,-28800.0,Pacific Time (US & Canada),Read between the motha effin lines!!! I'm getting heated by this CNN statement #YolandaPH #porkbarrel #napoles  http://t.co/vWk8krGQZX,"['read', 'motha', 'effin', 'line', 'get', 'heat', 'cnn', 'statement', 'yolandaph', 'porkbarrel', 'napole', 'http://t.co/vwk8krgqzx']"
7356,'398917080373682176',1383915418.0,pid_went,The reason why the senate's so aggressive against Napoles is because they know they're on the losing side. (imo),en,,,,,,The reason why the senate's so aggressive against Napoles is because they know they're on the losing side. (imo),"['reason', 'senate', 'aggressive', 'napoles', 'know', 'losing', 'imo']"
7357,'398917858131849216',1383915603.0,TechRein,Sen. Miriam Santiago to Napoles:Alam mo ang 10 commandments hindi ba?Pero may commandment na 'You should not... http://t.co/ULAMGKvtUm,tl,,,Makati City,28800.0,Hong Kong,Sen. Miriam Santiago to Napoles:Alam mo ang 10 commandments hindi ba?Pero may commandment na 'You should not... http://t.co/ULAMGKvtUm,"['sen.', 'miriam', 'santiago', 'napoles', 'alam', 'ang', 'commandment', 'hindi', 'ba?pero', 'commandment', 'http://t.co/ulamgkvtum']"
7358,'398918271333707776',1383915702.0,PBBBQDelRay,Pork Barrel BBQ Offers Reward for Finding Houdini http://t.co/mc9vOUxo3z,en,,,"Alexandria, VA",,,Pork Barrel BBQ Offers Reward for Finding Houdini http://t.co/mc9vOUxo3z,"['pork', 'barrel', 'bbq', 'offers', 'reward', 'find', 'houdini', 'http://t.co/mc9vouxo3z']"
7359,'398918732514226176',1383915812.0,MangoMikes,Pork Barrel BBQ Offers Reward for Finding Houdini http://t.co/KbY2JKN5cg,en,,,,,,Pork Barrel BBQ Offers Reward for Finding Houdini http://t.co/KbY2JKN5cg,"['pork', 'barrel', 'bbq', 'offers', 'reward', 'find', 'houdini', 'http://t.co/kby2jkn5cg']"
7360,'398918774159441920',1383915821.0,_dandanC,NAPOLES - HINDI KO PO ALAM :) :(,tl,,,,28800.0,Beijing,NAPOLES - HINDI KO PO ALAM :) :(,"['napoles', 'hindi', 'alam']"
7361,'398919668741586945',1383916035.0,vuelosNapoles,"Vuelos desde Paris-roissy+charles+de+gaulle hasta Napoles desde 89,58 Euros.http://t.co/T7yM0DhVc6",es,,,,,,"Vuelos desde Paris-roissy+charles+de+gaulle hasta Napoles desde 89,58 Euros.http://t.co/T7yM0DhVc6","['vuelos', 'desde', 'paris', 'roissy+charles+de+gaulle', 'hasta', 'napoles', 'desde', 'euros.http://t.co', 't7ym0dhvc6']"
7362,'398920277205065728',1383916180.0,ness__30,Dear YolandaHanda namin ibigay si Janet Napoles sayo.pero wag mo naman.idamay ang mga taong walang kasalanan... http://t.co/zC20bTqz9R,tl,,,Athens greece,10800.0,Baghdad,Dear YolandaHanda namin ibigay si Janet Napoles sayo.pero wag mo naman.idamay ang mga taong walang kasalanan... http://t.co/zC20bTqz9R,"['dear', 'yolandahanda', 'namin', 'ibigay', 'janet', 'napoles', 'sayo.pero', 'wag', 'naman.idamay', 'ang', 'mga', 'taong', 'walang', 'kasalanan', 'http://t.co/zc20btqz9r']"
7363,'398920455957913600',1383916222.0,alicia_carrero,Participa gratis en el sorteo CAMISETA HIGUIAN NAPOLES XL http://t.co/0FETqU2Str,es,,,,3600.0,Madrid,Participa gratis en el sorteo CAMISETA HIGUIAN NAPOLES XL http://t.co/0FETqU2Str,"['participa', 'gratis', 'sorteo', 'camiseta', 'higuian', 'napoles', 'http://t.co/0fetqu2str']"
7364,'398920939263385600',1383916338.0,bOthChOoog,Janet napoles ; gago kaba !! Hindi ko po alam,tl,,,,28800.0,Beijing,Janet napoles ; gago kaba !! Hindi ko po alam,"['janet', 'napole', 'gago', 'kaba', 'hindi', 'alam']"
7365,'398921888765726721',1383916564.0,SoCallMeJazzy,"""@AyyTangaLangDre: ""Sana lahat tayo katulad ni Napoles..Bigla nalang yayaman ng HINDI NATIN ALAM.""""",tl,,,,28800.0,Beijing,"""@AyyTangaLangDre: ""Sana lahat tayo katulad ni Napoles..Bigla nalang yayaman ng HINDI NATIN ALAM.""""","['sana', 'lahat', 'tayo', 'katulad', 'napoles', 'bigla', 'nalang', 'yayaman', 'hindi', 'natin', 'alam']"
7366,'398921985721253888',1383916587.0,InahPatriick,Kamusta na kaya si Napoles??!! Siguro naka generator pa yun!?!! .|.,tl,,,,28800.0,Beijing,Kamusta na kaya si Napoles??!! Siguro naka generator pa yun!?!! .|.,"['kamusta', 'kaya', 'napole', 'siguro', 'naka', 'generator', 'yun']"
7367,'398921991157067776',1383916588.0,AleixZen,Quieres ganar un CAMISETA HIGUIAN NAPOLES XL ? Participa aqu http://t.co/KupApgFUy7,es,,,,,,Quieres ganar un CAMISETA HIGUIAN NAPOLES XL ? Participa aqu http://t.co/KupApgFUy7,"['quiere', 'ganar', 'camiseta', 'higuian', 'napoles', 'participa', 'aqu', 'http://t.co/kupapgfuy7']"
7368,'398922202113769472',1383916639.0,esernestochavez,@hroblespeiro en verdad estas loco para dejar a Napoles en Proteccion Civil? Ese cuate es un corrupto y no hace su trabajo,es,,,,,,@hroblespeiro en verdad estas loco para dejar a Napoles en Proteccion Civil? Ese cuate es un corrupto y no hace su trabajo,"['verdad', 'esta', 'loco', 'para', 'dejar', 'napoles', 'proteccion', 'civil', 'ese', 'cuate', 'corrupto', 'hace', 'trabajo']"
7369,'398922254383210497',1383916651.0,TheJBenedico,"Buti pa si Napoles pala kahit ganun may sagot na ""Hindi ko po alam"" Kesa naman sa Rtu na wala.",tl,,,QuezonCityPH,28800.0,Taipei,"Buti pa si Napoles pala kahit ganun may sagot na ""Hindi ko po alam"" Kesa naman sa Rtu na wala.","['buti', 'napoles', 'pala', 'kahit', 'ganun', 'sagot', 'hindi', 'alam', 'kesa', 'naman', 'rtu', 'wala']"
7370,'398922479688617984',1383916705.0,FloresAcelle,"@ABSCBNNews oo dapat itapon sa muntinlupa si napoles at magsamasama sila dun mga halang ang kaluluwa., ayy sori dun ka nga pala nakatira",tl,,,USA,-39600.0,Samoa,"@ABSCBNNews oo dapat itapon sa muntinlupa si napoles at magsamasama sila dun mga halang ang kaluluwa., ayy sori dun ka nga pala nakatira","['dapat', 'itapon', 'muntinlupa', 'napole', 'magsamasama', 'sila', 'dun', 'mga', 'halang', 'ang', 'kaluluwa', 'ayy', 'sori', 'dun', 'nga', 'pala', 'nakatira']"
7371,'398922523166785538',1383916715.0,pinoycyberkada,Re:  Miriam Santiago steals the show in Napoles Senate hearing http://t.co/HPKkMj0TGU,en,,,Earth,,,Re:  Miriam Santiago steals the show in Napoles Senate hearing http://t.co/HPKkMj0TGU,"['miriam', 'santiago', 'steal', 'napoles', 'senate', 'hearing', 'http://t.co/hpkkmj0tgu']"
7372,'398922641219657728',1383916743.0,Humps501,I like punchline no. 2! Choose the #PugadBaboy ending you like best - #PugadBaboy: Reading Napoles: http://t.co/zVIUPT7V88,en,,,,28800.0,Hong Kong,I like punchline no. 2! Choose the #PugadBaboy ending you like best - #PugadBaboy: Reading Napoles: http://t.co/zVIUPT7V88,"['like', 'punchline', 'choose', 'pugadbaboy', 'end', 'like', 'good', 'pugadbaboy', 'read', 'napoles', 'http://t.co/zviupt7v88']"
7373,'398922952848052226',1383916818.0,computines,Ricas pastas en el Golfo di Napoles con compaeros de trabajo... lo pasamos cool,es,,,"-33.501897,-70.670085",-10800.0,Santiago,Ricas pastas en el Golfo di Napoles con compaeros de trabajo... lo pasamos cool,"['ricas', 'pasta', 'golfo', 'napoles', 'con', 'compaero', 'trabajo', 'pasamos', 'cool']"
7374,'398922972091531264',1383916822.0,MyyXiaH,"Lol RT ""@krizzy_kalerQUI: Ang kagandahan mo ay parang sagot lang ni Janet Napoles, ""HINDI KO PO ALAM!"" :)""",tl,,,Junsu's Heart ,28800.0,Hong Kong,"Lol RT ""@krizzy_kalerQUI: Ang kagandahan mo ay parang sagot lang ni Janet Napoles, ""HINDI KO PO ALAM!"" :)""","['lol', 'ang', 'kagandahan', 'parang', 'sagot', 'lang', 'janet', 'napoles', 'hindi', 'alam']"
7375,'398923382483210240',1383916920.0,DonKapipeyser,"Yolanda, si Napoles nalang kunin mo please!",tl,,,Planet Mars,,,"Yolanda, si Napoles nalang kunin mo please!","['yolanda', 'napoles', 'nalang', 'kunin']"
7376,'398923604349317121',1383916973.0,AmEtHySt0325,"Janet Napoles you're such a dumb ass...as of now you're nothing but a dead woman walking, might as well tell the truth... #PROBINGNAPOLES",en,,,"Newcastle, UK",0.0,London,"Janet Napoles you're such a dumb ass...as of now you're nothing but a dead woman walking, might as well tell the truth... #PROBINGNAPOLES","['janet', 'napol', 'dumb', 'ass', 'dead', 'woman', 'walk', 'tell', 'truth', 'probingnapoles']"
7377,'398923803742322688',1383917021.0,Vhienom,Tapos na si yolanda balik na tayo kay napoles  #YolandaPH #napoles,tl,,,"las vegas, nv",-28800.0,Pacific Time (US & Canada),Tapos na si yolanda balik na tayo kay napoles  #YolandaPH #napoles,"['tapos', 'yolanda', 'balik', 'tayo', 'kay', 'napoles', 'yolandaph', 'napole']"
7378,'398923958747009024',1383917058.0,GullatteRev,"Lord, please stop #YolandaPh or better throw napoles with it.",en,,,,,,"Lord, please stop #YolandaPh or better throw napoles with it.","['lord', 'stop', 'yolandaph', 'good', 'throw', 'napole']"
7379,'398924280932470784',1383917134.0,boogieid,@ABSCBNNews Napoles lied in the Senate Hearing. They should put her now in a regular jail now and pull out her security  #PatrolPork,en,,,,,,@ABSCBNNews Napoles lied in the Senate Hearing. They should put her now in a regular jail now and pull out her security  #PatrolPork,"['napoles', 'lie', 'senate', 'hearing', 'regular', 'jail', 'pull', 'security', 'patrolpork']"
7380,'398924516337786881',1383917191.0,AnneHenson16,"Napoles will never talk. Kill yourself! Lol, all i heard was ""Di ko alam"" Amffff -,-",en,,,D U B A I | M A N I L A ,14400.0,Abu Dhabi,"Napoles will never talk. Kill yourself! Lol, all i heard was ""Di ko alam"" Amffff -,-","['napole', 'talk', 'kill', 'lol', 'hear', 'alam', 'amffff']"
7381,'398924555059593216',1383917200.0,Ruben_Retuerta,"#Mercado | Reveillere ex LTD del Lyon, esta libre, Napoles se lo asegura para el mercado de invierno, se desactiva la opcin Azpilicueta",es,,,"Toledo, Retuerta Del Bullaque",-36000.0,Hawaii,"#Mercado | Reveillere ex LTD del Lyon, esta libre, Napoles se lo asegura para el mercado de invierno, se desactiva la opcin Azpilicueta","['mercado', 'reveillere', 'ltd', 'del', 'lyon', 'esta', 'libre', 'napoles', 'asegura', 'para', 'mercado', 'invierno', 'desactiva', 'opcin', 'azpilicueta']"
7382,'398924744419848192',1383917245.0,boogieid,@ABSCBNNews Why is the government giving Napoles special treatment? She protected herself &amp; her cohorts in the Senate Hearing! #PatrolPork,en,,,,,,@ABSCBNNews Why is the government giving Napoles special treatment? She protected herself &amp; her cohorts in the Senate Hearing! #PatrolPork,"['government', 'give', 'napoles', 'special', 'treatment', 'protect', 'amp', 'cohort', 'senate', 'hearing', 'patrolpork']"
7383,'398925012708511744',1383917309.0,sergiosalash,Ahora es cuando el Arsenal le mete un repaso al ManU y el Napoles a la Juve y por el puto Monaco la he perdido...,es,,,,3600.0,Amsterdam,Ahora es cuando el Arsenal le mete un repaso al ManU y el Napoles a la Juve y por el puto Monaco la he perdido...,"['ahora', 'cuando', 'arsenal', 'mete', 'repaso', 'manu', 'napoles', 'juve', 'por', 'puto', 'monaco', 'perdido']"
7384,'398925198138699776',1383917353.0,Conquest666,"Rappler Newscast: Yolanda PH, pork barrel, HK and Manila  http://t.co/ptEw7Jg8qJ #jugem_blog",da,,,,32400.0,Tokyo,"Rappler Newscast: Yolanda PH, pork barrel, HK and Manila  http://t.co/ptEw7Jg8qJ #jugem_blog","['rappler', 'newscast', 'yolanda', 'pork', 'barrel', 'manila', 'http://t.co/ptew7jg8qj', 'jugem_blog']"
7385,'398925410412421120',1383917404.0,the_realEden,Cant wait to watch this! #pork  #baboy #justice #napoles #jinggoy #senator http://t.co/z8IqTfSGfa,en,,,in God's arms,-18000.0,Eastern Time (US & Canada),Cant wait to watch this! #pork  #baboy #justice #napoles #jinggoy #senator http://t.co/z8IqTfSGfa,"['not', 'wait', 'watch', 'pork', 'baboy', 'justice', 'napole', 'jinggoy', 'senator', 'http://t.co/z8iqtfsgfa']"
7386,'398925568999043072',1383917441.0,2012twt4eli,"good people of Bohol and Cebu were hit by earthquake &amp; super typhoon..please, spare them.' hope pork barrel thieves get hit &amp; suffer instead",en,,,,,,"good people of Bohol and Cebu were hit by earthquake &amp; super typhoon..please, spare them.' hope pork barrel thieves get hit &amp; suffer instead","['good', 'people', 'bohol', 'cebu', 'hit', 'earthquake', 'amp', 'super', 'typhoon', 'spare', 'hope', 'pork', 'barrel', 'thief', 'hit', 'amp', 'suffer', 'instead']"
7387,'398925885857726465',1383917517.0,boogieid,@ABSCBNNews Bong Revilla to Napoles' rescue! Bong should pay for Napoles' lawyer coz he made a lot of money in the PDAF Scam! #PatrolPork,en,,,,,,@ABSCBNNews Bong Revilla to Napoles' rescue! Bong should pay for Napoles' lawyer coz he made a lot of money in the PDAF Scam! #PatrolPork,"['bong', 'revilla', 'napoles', 'rescue', 'bong', 'pay', 'napoles', 'lawyer', 'coz', 'lot', 'money', 'pdaf', 'scam', 'patrolpork']"
7388,'398925987531878401',1383917541.0,Prince_Jay24,Strongest Typhoon: Yolanda  Strongest Nation: Philippines Strongest People: FilipinosStrongest Pig? Napoles,en,,,philippines,-32400.0,Alaska,Strongest Typhoon: Yolanda  Strongest Nation: Philippines Strongest People: FilipinosStrongest Pig? Napoles,"['strong', 'typhoon', 'yolanda', 'strongest', 'nation', 'philippines', 'strongest', 'people', 'filipinosstrong', 'pig', 'napole']"
7389,'398926017927970818',1383917549.0,Siyangco,"I liked a @YouTube video http://t.co/Ru65KV6Ux0 Livestream: Napoles at Senate pork scam hearing (Nov. 7, 2013)",en,,,"London, United Kingdom",0.0,London,"I liked a @YouTube video http://t.co/Ru65KV6Ux0 Livestream: Napoles at Senate pork scam hearing (Nov. 7, 2013)","['like', 'video', 'http://t.co/ru65kv6ux0', 'livestream', 'napoles', 'senate', 'pork', 'scam', 'hearing', 'nov.']"
7390,'398926357343649792',1383917629.0,beayzki,@dzbb wat!!! Eh puro kayo imbestiga harap harapn na kyo gingago ni napoles. Wala p rin nkukulong politiko. Ano n nangyri sa kaso ni amptuan?,tl,,,,,,@dzbb wat!!! Eh puro kayo imbestiga harap harapn na kyo gingago ni napoles. Wala p rin nkukulong politiko. Ano n nangyri sa kaso ni amptuan?,"['wat', 'puro', 'kayo', 'imbestiga', 'harap', 'harapn', 'kyo', 'gingago', 'napole', 'wala', 'rin', 'nkukulong', 'politiko', 'ano', 'nangyri', 'kaso', 'amptuan']"
7391,'398926454429208576',1383917653.0,shaisalangsang,@jedpackjoyride di ko alam eh napoles,tl,,,,28800.0,Beijing,@jedpackjoyride di ko alam eh napoles,"['alam', 'napol']"
